kepid	koi_period	koi_time0bk	koi_duration	koi_depth	koi_ror	koi_prad	koi_quarters	koi_disposition
9597345	3.619309734	135.4416400	3.05040	2.0660e+02	0.012902	1.47	11111111111111111000000000000000	CONFIRMED
9597345	124.524522400	254.1778800	9.65400	6.8990e+02	0.023514	2.69	11111111111111111000000000000000	CONFIRMED
5686174	14.282281470	180.8467700	2.65880	9.8320e+02	0.027965	1.82	11110111011101110000000000000000	CONFIRMED
6462863	3.743166733	131.6196700	3.68880	1.2630e+02	0.010306	1.50	10011001100110011000000000000000	CONFIRMED
6442340	13.137477850	170.2278600	4.86550	2.1280e+02	0.014821	1.85	11111111111111111000000000000000	CONFIRMED
6442340	7.781998620	133.5887100	3.94700	1.0690e+02	0.010595	1.32	11111111111111111000000000000000	CONFIRMED
6442340	23.443374800	152.0058800	5.76800	8.5000e+01	0.010373	1.29	11111111111111111000000000000000	CONFIRMED
6685609	5.868066282	170.3240460	4.12460	4.3650e+02	0.021224	3.60	11111111111111111000000000000000	CONFIRMED
6685609	1.611890460	133.5704000	3.07920	1.0110e+02	0.010126	1.72	11111111111111111000000000000000	CONFIRMED
9450647	9.940666412	135.2155900	3.90920	5.2020e+02	0.020908	2.87	11111111111111111000000000000000	CONFIRMED
9702072	4.182001885	172.7895760	2.22090	8.4740e+02	0.026020	2.46	11111111111111111000000000000000	CONFIRMED
9873254	14.707495120	175.7926700	3.15060	2.6200e+02	0.014617	2.04	11111111111111111000000000000000	CONFIRMED
6587002	20.739894060	173.2191200	3.15050	6.1610e+02	0.025087	2.11	11110111011101110000000000000000	CONFIRMED
6587002	47.427711600	216.5573700	5.26790	8.2040e+02	0.027740	2.33	11110111011101110000000000000000	CONFIRMED
7368664	12.874712426	170.0224990	2.24910	3.8607e+03	0.072414	11.26	11111111111111111000000000000000	CONFIRMED
6685609	3.071552840	133.3025500	4.09350	8.6000e+01	0.009729	1.65	11111111111111111000000000000000	CONFIRMED
6707835	22.248146170	174.1367600	4.14830	6.1370e+02	0.026424	2.72	11111111111111111000000000000000	CONFIRMED
10318874	2.508057497	135.0006570	1.11340	1.5076e+03	0.039108	3.25	11111111111111111000000000000000	CONFIRMED
9873254	0.900375925	133.1178700	1.25700	4.1400e+01	0.005833	0.82	11111111111111111000000000000000	CONFIRMED
9884104	4.585466941	169.8609500	3.44370	3.8350e+02	0.020175	3.29	11111111111111111000000000000000	CONFIRMED
9884104	22.714433510	147.2968400	6.08750	5.7510e+02	0.024589	4.01	11111111111111111000000000000000	CONFIRMED
9884104	47.903427000	141.9834700	6.19100	3.7930e+02	0.021770	3.55	11111111111111111000000000000000	CONFIRMED
9950612	9.034190783	171.0153290	1.55010	5.7760e+02	0.025742	1.80	11111111111111111000000000000000	CONFIRMED
10353968	9.070981640	178.3435000	2.69030	1.0262e+03	0.028977	2.94	11111101110111011000000000000000	CONFIRMED
11773022	45.155356330	159.1054400	5.78450	6.2087e+03	0.072072	7.65	11111111111111111000000000000000	CONFIRMED
7033671	9.489655270	171.9260400	3.58700	2.6220e+02	0.016446	2.16	11111111111111111000000000000000	CONFIRMED
7040629	4.228652170	170.7405300	3.32750	1.5000e+02	0.011156	1.83	11111111111111111000000000000000	CONFIRMED
7040629	7.466620680	132.7755000	3.87000	1.2090e+02	0.010079	1.65	11111111111111111000000000000000	CONFIRMED
7040629	16.259519670	144.5320300	3.85400	1.2950e+02	0.010516	1.72	11111111111111111000000000000000	CONFIRMED
7040629	11.131790100	134.4227200	4.05100	9.5500e+01	0.009009	1.47	11111111111111111000000000000000	CONFIRMED
9950612	28.122439300	146.9176300	4.17400	1.9430e+02	0.012866	0.90	11111111111111111000000000000000	CONFIRMED
6678383	11.427550984	137.6137110	4.60740	5.0090e+02	0.021404	2.35	11111111111111111000000000000000	CONFIRMED
9950612	45.902976800	166.5566700	5.00410	3.6180e+02	0.016968	1.18	11111111111111111000000000000000	CONFIRMED
9950612	4.159816554	133.7861600	1.62610	1.6030e+02	0.012296	0.86	11111111111111111000000000000000	CONFIRMED
9963524	5.690591630	174.0488500	2.55700	1.3843e+03	0.035077	3.10	11111101110111011000000000000000	CONFIRMED
5780885	4.885488596	134.2768785	5.16165	7.4584e+03	0.079898	16.66	11111111111111111000000000000000	CONFIRMED
11773022	130.178029620	212.0326380	8.45340	1.1571e+04	0.098365	10.44	11111111111111111000000000000000	CONFIRMED
11773022	85.316200400	295.3158800	2.74410	1.9026e+03	0.059763	6.34	11111111111111111000000000000000	CONFIRMED
12068975	10.349732760	174.0619300	4.48590	1.1900e+02	0.011865	1.44	11111111111111111000000000000000	CONFIRMED
7115785	16.087862460	172.8138400	3.09500	6.1250e+02	0.025603	2.56	11111111111111111000000000000000	CONFIRMED
7115785	41.749386130	153.8463600	5.60980	1.0554e+03	0.029414	2.94	11111111111111111000000000000000	CONFIRMED
7124613	4.417462570	170.7907300	2.96500	2.9100e+02	0.015765	3.95	11111111111111111000000000000000	CONFIRMED
8711794	8.981014925	136.6493070	1.84780	1.0593e+03	0.029697	3.14	11111111111111111000000000000000	CONFIRMED
7277317	16.338880670	177.9175860	9.35990	1.7184e+03	0.036942	10.47	01010101010101010000000000000000	CONFIRMED
9963524	10.041572140	137.0844200	2.65770	1.1140e+03	0.033566	2.97	11111101110111011000000000000000	CONFIRMED
9963524	18.369746580	131.8657300	2.93900	1.1433e+03	0.040429	3.58	11111101110111011000000000000000	CONFIRMED
9963524	2.795900040	132.7297100	2.05600	3.8370e+02	0.018787	1.66	11111101110111011000000000000000	CONFIRMED
9964801	13.724627020	180.6480700	6.97580	2.8180e+02	0.016659	2.13	11111101110111011000000000000000	CONFIRMED
9965439	46.406260000	192.9963300	7.02810	4.6910e+02	0.019827	2.66	11111101110111011000000000000000	CONFIRMED
12068975	15.677501910	179.4731100	5.50820	1.1550e+02	0.011755	1.42	11111111111111111000000000000000	CONFIRMED
12068975	5.599315430	171.4739100	3.89440	8.4800e+01	0.010106	1.22	11111111111111111000000000000000	CONFIRMED
12068975	25.210014600	154.4112200	6.55300	6.2100e+01	0.007878	0.95	11111111111111111000000000000000	CONFIRMED
3541946	17.790016780	182.4374500	4.41160	8.7140e+02	0.026716	2.70	11111111111111111000000000000000	CONFIRMED
3541946	49.567408500	169.5422700	4.00200	7.3000e+02	0.028762	2.91	11111111111111111000000000000000	CONFIRMED
10264660	6.790120801	138.0881990	6.04370	2.3023e+03	0.045139	9.86	11111111111111111000000000000000	CONFIRMED
7447200	7.972510087	171.5850570	2.97540	3.1390e+03	0.055326	3.22	11111111111111111000000000000000	CONFIRMED
7447200	2.453236139	170.8920590	1.66910	1.7232e+03	0.038903	2.26	11111111111111111000000000000000	CONFIRMED
7509886	6.040462200	172.5932700	1.98000	2.4100e+02	0.014443	1.30	11111111111111111000000000000000	CONFIRMED
7509886	4.138528250	132.0188200	2.28100	2.5650e+02	0.014382	1.30	11111111111111111000000000000000	CONFIRMED
10002866	3.936993144	169.6505920	1.88700	1.2660e+03	0.036449	3.36	11111111111111111000000000000000	CONFIRMED
10002866	28.081859820	194.9169600	4.52880	1.8403e+03	0.039445	3.63	11111111111111111000000000000000	CONFIRMED
6678383	23.668346350	132.7142100	5.82970	4.4940e+02	0.021099	2.32	11111111111111111000000000000000	CONFIRMED
10002866	10.088810660	173.0833530	1.77260	1.9959e+03	0.051150	4.71	11111111111111111000000000000000	CONFIRMED
3541946	1.311842968	133.1105800	1.78760	2.4510e+02	0.014172	1.43	11111111111111111000000000000000	CONFIRMED
4478168	14.586498560	172.2218500	4.02490	3.7870e+02	0.018838	2.45	11111011101110111000000000000000	CONFIRMED
4563268	7.751927550	176.1719700	3.54130	4.0730e+02	0.018961	1.89	11111111111111111000000000000000	CONFIRMED
7515212	31.804759910	190.2541300	8.69900	3.6060e+02	0.020187	2.99	11111111111111111000000000000000	CONFIRMED
7515212	16.258027600	139.6381000	6.37500	4.7000e+01	0.006230	0.92	11111111111111111000000000000000	CONFIRMED
7529266	8.600153929	177.6424210	9.00150	4.5102e+03	0.062067	26.52	11111111111111111000000000000000	CONFIRMED
8686373	126.557190000	145.6973600	8.07900	3.6640e+02	0.022691	4.59	11111111111111111000000000000000	CONFIRMED
3867615	20.098367600	207.5775700	5.20700	1.5780e+02	0.011476	1.58	11111011101110111000000000000000	CONFIRMED
5530112	9.688721600	131.8295000	2.00000	6.5550e+02	0.023646	3.09	00000000010000000000000000000000	CONFIRMED
6226908	19.597317000	135.2652600	4.50800	1.0141e+03	0.033991	3.78	10000001100110011000000000000000	CONFIRMED
5906694	13.062435450	144.1842600	3.24400	4.6430e+02	0.019052	1.36	11111111111111111000000000000000	CONFIRMED
9956082	3.740317080	134.7030500	2.39400	1.6560e+02	0.011906	1.38	11111111111111111000000000000000	CONFIRMED
6755944	0.692978457	131.8014200	1.13660	6.1000e+01	0.008898	2.24	11110111011101110000000000000000	CONFIRMED
9334893	31.805512800	150.6791000	3.97900	1.4170e+02	0.011023	0.63	11111111111111111000000000000000	CONFIRMED
10000941	3.504723440	133.7222500	1.94640	9.0700e+01	0.008606	0.80	11111111111111111000000000000000	CONFIRMED
9455677	124.827797000	208.7919100	6.47900	6.4750e+02	0.022786	2.57	11111111111111111000000000000000	CONFIRMED
11465651	31.335109400	136.9753800	6.07100	2.6490e+02	0.015928	1.99	11111111111111111000000000000000	CONFIRMED
3937814	214.881456000	213.4044000	9.58100	7.5920e+02	0.024625	2.68	11111111111111111000000000000000	CONFIRMED
5881120	4.850189740	135.3115700	5.67600	6.4500e+01	0.010310	1.10	11111111111111111000000000000000	CONFIRMED
4770617	8.458051190	137.0612300	2.99800	2.5870e+02	0.015703	2.52	11111111111111111000000000000000	CONFIRMED
6106282	101.110701400	215.5204000	8.02900	8.7810e+02	0.026318	1.61	11110111011101110000000000000000	CONFIRMED
4078311	9.842620760	134.0215500	1.60180	6.2640e+02	0.022683	2.41	11111011101110111000000000000000	CONFIRMED
11709124	62.302687700	179.0994800	7.50900	8.5930e+02	0.028719	3.05	11111111111111111000000000000000	CONFIRMED
9022166	72.382698300	179.4981300	8.27900	3.6640e+02	0.019396	4.21	10101010101010101000000000000000	CONFIRMED
3103227	225.585245000	272.7956600	11.16600	7.5490e+02	0.024932	3.71	11111111111111111000000000000000	CONFIRMED
4850961	24.497268300	133.9217700	5.43000	4.4910e+02	0.021608	2.74	11111011101110111000000000000000	CONFIRMED
8439323	4.626028670	134.6809200	0.64300	3.4690e+02	0.018932	1.65	11111111111111111000000000000000	CONFIRMED
10714072	8.406930680	133.4273900	1.86600	1.6710e+02	0.011643	1.95	11111111111111111000000000000000	CONFIRMED
5688683	2.790643481	133.1555000	0.68710	2.0200e+02	0.014965	0.99	11110111011101110000000000000000	CONFIRMED
6607644	0.971915957	132.1650400	1.60230	7.3700e+01	0.008139	0.79	11111111111111111000000000000000	CONFIRMED
7610663	3.031968120	133.9882500	1.72300	8.1500e+01	0.008297	0.90	11111111111111111000000000000000	CONFIRMED
8951205	4.950606320	132.8091400	1.71900	3.0950e+02	0.016376	1.28	11111111111111111000000000000000	CONFIRMED
7838675	1.005205893	132.4554100	1.63000	9.7500e+01	0.009003	0.85	11111111111111111000000000000000	CONFIRMED
7100673	3.951166350	134.2241100	2.56600	6.0900e+01	0.007162	0.83	11111111111111111000000000000000	CONFIRMED
7100673	2.892239980	132.8623200	2.52100	4.4300e+01	0.006001	0.70	11111111111111111000000000000000	CONFIRMED
3747817	184.772710000	217.3573000	9.56800	9.5140e+02	0.027576	2.41	11111111111111111000000000000000	CONFIRMED
10089911	6.967049260	138.2477600	3.73000	2.1370e+02	0.015917	6.14	11111101110111011000000000000000	CONFIRMED
11415243	168.811330000	211.4398200	6.58200	6.1440e+02	0.021852	1.69	11111111111111111000000000000000	CONFIRMED
3548044	67.968656000	163.5597200	7.94800	3.2180e+02	0.016483	1.71	11111111111111111000000000000000	CONFIRMED
11401767	30.089945900	149.0641300	6.65400	2.4260e+02	0.017063	2.25	11111111111111111000000000000000	CONFIRMED
11709124	9.919376930	136.8736100	4.32600	1.8670e+02	0.012428	1.32	11111111111111111000000000000000	CONFIRMED
8613535	9.478508180	140.1652600	6.15400	1.8460e+02	0.012482	1.47	11111111111111111000000000000000	CONFIRMED
3955817	4.242630960	135.0304000	2.58200	1.8760e+02	0.012243	1.10	11111111111111111000000000000000	CONFIRMED
10360722	163.692336000	238.7681700	6.85300	1.1380e+03	0.029844	2.75	11111101110111011000000000000000	CONFIRMED
6349881	198.088873000	319.7300200	7.95500	1.0277e+03	0.030610	3.24	11111111111111111000000000000000	CONFIRMED
1718958	1.419758310	132.9200000	1.42900	6.0900e+01	0.007542	0.85	11111111111111111000000000000000	CONFIRMED
6428794	169.135056000	201.8055000	8.93100	6.4070e+02	0.025256	2.21	11111111111111111000000000000000	CONFIRMED
4673628	3.951383138	132.0646200	1.05820	4.0570e+02	0.239440	23.51	11111011101110111000000000000000	CONFIRMED
11401767	6.849787280	134.6616700	4.91900	1.3920e+02	0.013842	1.83	11111111111111111000000000000000	CONFIRMED
9718066	28.906052600	158.8243100	3.09900	9.9000e+01	0.010783	0.79	11111111111111111000000000000000	CONFIRMED
9272070	8.105035510	135.8838900	4.45900	2.0990e+02	0.013451	1.45	11111111111111111000000000000000	CONFIRMED
5088400	8.827157830	139.7341600	2.01900	3.6860e+02	0.017452	1.67	00011111111111111000000000000000	CONFIRMED
8087812	27.210680700	132.3793000	10.51500	9.9400e+01	0.012111	1.73	11111111111111111000000000000000	CONFIRMED
5308537	14.265154500	143.2202400	3.60100	6.6300e+01	0.007490	1.06	11111111111111111000000000000000	CONFIRMED
5281113	11.179315810	131.6412300	3.10300	9.0600e+01	0.008869	1.81	11111011101110111000000000000000	CONFIRMED
6026924	56.644452000	138.7620000	16.55100	1.0460e+02	0.009727	2.44	11110111011101110000000000000000	CONFIRMED
3244792	3.057098200	134.5012200	3.57100	1.4400e+02	0.011032	0.99	11111011101110111000000000000000	CONFIRMED
1724719	5.791799340	133.3581400	3.47400	1.1850e+02	0.011738	1.69	11111111111111111000000000000000	CONFIRMED
8120608	129.945392000	176.8228500	5.78600	5.0010e+02	0.024432	1.18	11111111111111111000000000000000	CONFIRMED
9366617	26.548729400	137.2440100	7.96800	1.4200e+02	0.010812	2.54	11111111111111111000000000000000	CONFIRMED
4548011	6.283840790	133.2051300	4.29100	3.5700e+01	0.005442	0.73	11111111111111111000000000000000	CONFIRMED
8459663	174.510276000	201.4705600	6.68900	1.5300e+03	0.035188	1.74	01111111111111111000000000000000	CONFIRMED
7046035	2.271649520	131.8260100	4.05400	8.2400e+01	0.008338	0.97	11111111111111111000000000000000	CONFIRMED
8463346	64.001966900	132.6177900	4.72400	1.1125e+03	0.032595	2.48	11111111111111111000000000000000	CONFIRMED
5868793	4.838094690	135.1562000	1.09600	1.5440e+03	0.036066	0.79	00000111100000000000000000000000	CONFIRMED
10063208	9.328191200	132.8545900	3.99100	4.5200e+01	0.006063	0.59	11111111111111111000000000000000	CONFIRMED
10669994	2.716036640	132.3596200	1.74400	9.8500e+01	0.009258	1.05	11111111111111111000000000000000	CONFIRMED
9183378	3.385574450	133.9741100	1.87900	1.2190e+02	0.010068	1.63	11111111111111111000000000000000	CONFIRMED
7596240	13.399755500	131.8423500	3.53400	1.6730e+02	0.012052	1.51	11111111111111111000000000000000	CONFIRMED
7427764	4.563836970	132.2606800	2.27100	2.0180e+02	0.013000	1.22	11111111111111111000000000000000	CONFIRMED
8416523	0.341842017	131.6603360	1.15540	2.8560e+02	0.021058	1.72	11111111111111111000000000000000	CONFIRMED
9872831	5.495485330	133.6396600	2.46100	8.5800e+01	0.008542	1.30	01111111111111111000000000000000	CONFIRMED
12306058	20.485389300	146.9183000	10.22900	8.9500e+01	0.009922	3.60	11111111111111111000000000000000	CONFIRMED
8507475	3.582738370	134.9510800	1.52300	3.6050e+02	0.017176	1.64	00011111111111111000000000000000	CONFIRMED
8773015	15.604841000	131.9989000	4.54300	7.3400e+01	0.008408	1.57	11111111111111111000000000000000	CONFIRMED
11080405	12.310135100	141.8765000	3.79700	2.6370e+02	0.016487	1.51	01111111111111111000000000000000	CONFIRMED
11509504	2.615765150	131.9789600	2.77700	1.2040e+02	0.010133	1.06	11111111111111111000000000000000	CONFIRMED
11611275	6.942452160	135.9581900	3.49100	1.6080e+02	0.011886	1.34	11111111111111111000000000000000	CONFIRMED
11612280	9.406136400	137.7073000	4.88200	7.9500e+01	0.008249	1.14	11111111111111111000000000000000	CONFIRMED
11444514	66.373298000	174.0159500	8.55900	4.1500e+02	0.018689	1.99	11111110111011101000000000000000	CONFIRMED
9886361	13.611650240	144.1680800	7.61700	9.5500e+01	0.008943	1.46	11111111111111111000000000000000	CONFIRMED
9702006	6.245646330	137.1624100	2.45900	2.1200e+02	0.013744	1.06	11111111111111111000000000000000	CONFIRMED
6587002	122.080495300	155.0253200	4.05400	7.9990e+02	0.034713	2.92	11110111011101110000000000000000	CONFIRMED
11718389	5.943734920	135.2589700	1.84700	3.0100e+02	0.015359	1.14	11111111111111111000000000000000	CONFIRMED
10329196	85.756791900	162.7191400	5.69500	1.5910e+02	0.012371	2.99	11111111111111111000000000000000	CONFIRMED
10604592	2.186601880	131.9483200	1.58500	1.2230e+02	0.011617	0.98	11111111111111111000000000000000	CONFIRMED
9285568	2.553150310	132.4484900	1.84900	1.8530e+02	0.012589	1.25	00011111111111111000000000000000	CONFIRMED
7604328	2.936587946	133.0361800	1.89520	2.7960e+02	0.017796	1.77	11111111111111111000000000000000	CONFIRMED
7103919	10.776994400	140.2902000	2.61600	1.8560e+02	0.012328	1.15	11111111111111111000000000000000	CONFIRMED
10722485	7.849318770	134.8747000	3.74700	6.8200e+01	0.007513	0.81	11111111111111111000000000000000	CONFIRMED
6937529	2.946489350	132.4220800	3.15500	5.7000e+01	0.006963	0.89	11111111111111111000000000000000	CONFIRMED
5177859	6.984721430	135.9973100	2.72400	9.0700e+01	0.008855	1.19	11111111111111111000000000000000	CONFIRMED
9883606	4.341953120	134.1876700	2.59800	7.3300e+01	0.007868	0.94	11111111111111111000000000000000	CONFIRMED
5860968	122.358116000	134.3477000	10.76800	3.5280e+02	0.017273	2.15	11110111011101110000000000000000	CONFIRMED
3645438	7.298142000	137.8567400	3.02400	3.7050e+02	0.017565	1.60	00011111111111111000000000000000	CONFIRMED
8480582	18.501089800	149.1756900	3.17900	4.2110e+02	0.020176	1.62	11111111111111111000000000000000	CONFIRMED
11125613	3.600828550	134.0370000	1.93800	2.9630e+02	0.015617	1.36	11111110111011101000000000000000	CONFIRMED
10525049	15.571412100	136.5852900	2.29400	1.7350e+02	0.011886	0.72	11111111111111111000000000000000	CONFIRMED
5095082	20.657944300	145.6348000	8.79800	9.8200e+01	0.008937	1.27	11111111111111111000000000000000	CONFIRMED
11560897	110.978266000	147.0226000	11.31200	1.5020e+02	0.011132	1.86	11111111111111111000000000000000	CONFIRMED
6752002	6.080037140	136.8826200	1.30800	1.8400e+02	0.012218	1.07	11111111111111111000000000000000	CONFIRMED
7257966	3.035206175	132.3291000	0.61820	6.9690e+02	0.037643	3.59	11111111111111111000000000000000	CONFIRMED
10407482	6.305583870	131.5305800	2.61900	1.9310e+02	0.013131	2.52	11100111111111111000000000000000	CONFIRMED
5371777	0.991659646	131.5368600	2.21500	7.7300e+01	0.008786	1.19	11111011101110111000000000000000	CONFIRMED
6879171	6.963526990	133.0171700	3.19200	6.8100e+01	0.007579	1.40	11111111111111111000000000000000	CONFIRMED
9897364	64.272908800	186.7353000	12.13600	1.2139e+03	0.037950	5.38	00001100010001000000000000000000	CONFIRMED
12505503	3.432737100	132.9205500	4.00100	6.3200e+01	0.007773	0.75	11111111111111111000000000000000	CONFIRMED
10526887	1.450889836	132.2306000	1.75300	1.3570e+02	0.010797	1.21	11111111111111111000000000000000	CONFIRMED
11125613	5.727160670	133.9640900	2.23000	3.1090e+02	0.016114	1.40	11111110111011101000000000000000	CONFIRMED
8733898	3.036208739	134.0614600	0.93240	1.8205e+03	0.039143	1.40	00000010000111111000000000000000	CONFIRMED
9828127	18.054146900	147.7943000	4.58700	2.8310e+02	0.015187	1.51	11111111111111111000000000000000	CONFIRMED
