kepid	koi_period	koi_prad	koi_quarters
9837661	2.226496196	2.10	00000100010111111000000000000000
9837661	5.720845990	1.78	00000100010111111000000000000000
9092504	0.962864171	1.52	01111111111111111000000000000000
5383248	16.238477330	2.76	11111111111111111000000000000000
9092504	6.460047280	1.80	01111111111111111000000000000000
10001368	4.768310330	1.78	00000100010111111000000000000000
9466429	44.616751000	2.31	11111111111111111000000000000000
4365442	1.714410345	1.84	11111111111111111000000000000000
8885643	3.401656170	1.34	11111111111111111000000000000000
5652893	14.009486310	0.98	11111111111111111000000000000000
3241557	1.703359172	0.69	11111111111111111000000000000000
3957082	3.778816640	3.99	11111111111111111000000000000000
8681833	1.311558909	1.15	11111111111111111000000000000000
4138951	1.291233083	0.89	11111111111111111000000000000000
3102384	10.573751447	2.07	11111111111111111000000000000000
10471515	3.784750700	0.70	11111111111111111000000000000000
4935172	2.172910550	0.93	11111011101110111000000000000000
8760040	18.220602400	1.78	11111111111111111000000000000000
8760040	7.351012870	1.42	11111111111111111000000000000000
10098844	47.449713400	1.61	11111101110111011000000000000000
9467404	0.929906166	1.48	11111111111111111000000000000000
5308666	0.784513087	131.40	01111111111111111000000000000000
5184911	4.115855140	1.93	11111111111111111000000000000000
8176564	6.571594350	1.26	11111111111111111000000000000000
6587105	33.878639000	3.52	11110111011101110000000000000000
11662184	27.572214400	1.94	11111111111111111000000000000000
11127479	2.128216210	0.70	11111110111011101000000000000000
5428668	0.703399912	2.15	01110111011101110000000000000000
5041569	2.535502300	2.70	00011111111111111000000000000000
10604521	0.868122253	1.65	00011111111111111000000000000000
9899181	1.332560553	0.40	11111111111111111000000000000000
9899181	18.936061000	0.34	11111111111111111000000000000000
8884274	10.652750540	2.20	00011111111111111000000000000000
7767162	3.300408180	1.43	01110111011111111000000000000000
4861791	5.629509020	2.11	00011111111111111000000000000000
4385148	13.843012280	1.98	00011011101110111000000000000000
4385148	24.275899200	2.25	00011011101110111000000000000000
9838468	54.409961200	1.56	11111111111111111000000000000000
6781548	9.122093360	28.17	00010011001100110000000000000000
8617363	19.947527410	2.52	11111111111111111000000000000000
11401755	13.849845670	1.45	11111111111111111000000000000000
7673192	6.124797730	1.51	11111111111111111000000000000000
7673192	11.242848150	1.44	11111111111111111000000000000000
7673192	4.028770970	1.21	11111111111111111000000000000000
7673192	8.921143180	1.27	11111111111111111000000000000000
11807274	7.812858620	1.68	11111111111111111000000000000000
7670943	18.011649740	1.83	11111111111111111000000000000000
6697756	0.916142298	0.60	11111111111111111000000000000000
5649833	0.597933473	1.24	11111111111111111000000000000000
10518399	2.696364940	1.24	11111111111111111000000000000000
5905822	6.992050210	1.06	11111111111111111000000000000000
10793172	12.099906500	1.39	11111111111111111000000000000000
10793172	5.363750160	1.15	11111111111111111000000000000000
7136729	3.173194070	0.91	11111111111111111000000000000000
6364276	5.243683020	0.91	11111111111111111000000000000000
4367854	5.195202100	1.37	10011001100111111000000000000000
5108946	0.591280187	1.30	11111011101110111000000000000000
8801316	3.937667860	1.36	11111111111111111000000000000000
10597693	31.608437100	1.89	11111111111111111000000000000000
7466270	16.155865600	2.04	00011111111111111000000000000000
10876237	1.465943491	1.60	11111101110111011000000000000000
12314973	28.454890910	6.08	11111111111111111000000000000000
3346154	1.952711161	2.58	11111111111111111000000000000000
5308387	0.620739667	29.28	11111111111111111000000000000000
6233573	0.587470828	51.02	11111111111111111000000000000000
10363281	0.934924739	2.29	11111101110111011000000000000000
4861527	25.705455700	1.75	11111111111111111000000000000000
5775129	3.848221890	1.72	11110111011101110000000000000000
9898447	2.377524420	0.53	11111111111111111000000000000000
5307568	2.628380970	1.01	11111111111111111000000000000000
11135308	1.877878538	0.78	11111111111111111000000000000000
2985587	3.375716723	2.34	11111111111111111000000000000000
6521045	35.333193200	1.55	11111111111111111000000000000000
8077137	15.089641500	1.42	11111111111111111000000000000000
7019524	5.308739780	1.08	11111111111111111000000000000000
5106313	3.895242960	1.13	11111011101110111000000000000000
9825174	0.740926358	1.22	01111111111111111000000000000000
5642620	75.858003500	2.72	00011101110111011000000000000000
8429415	1.352564873	1.45	11111111111111111000000000000000
5014903	7.727688330	1.89	01111011101110111000000000000000
5980783	37.303319700	2.31	00011111111111111000000000000000
8873090	10.164350760	1.99	11111111111111111000000000000000
8560804	31.972950100	2.41	11111111111111111000000000000000
12008872	14.887766500	1.96	11111111111111111000000000000000
8415200	4.521586140	1.31	11111111111111111000000000000000
4072333	2.007750531	1.64	11111011101110111000000000000000
9886361	7.031462950	1.38	11111111111111111000000000000000
9886361	54.281194900	2.07	11111111111111111000000000000000
3730335	0.596087893	1.92	11111111111111111000000000000000
6528464	12.582298080	1.53	11111111111111111000000000000000
7428316	7.126846950	1.38	11111111111111111000000000000000
10275766	0.661749944	23.92	11111111111111111000000000000000
10275766	354.951180000	2.53	
6370120	1.354770490	0.80	11111111111111111000000000000000
5642620	0.493393859	1.40	00011101110111011000000000000000
5209845	11.954018760	2.10	00011111111111111000000000000000
9652649	2.488830330	0.64	11111111111111111000000000000000
11100670	20.234021900	0.99	10011001100110011000000000000000
6129524	0.881842630	1.24	00011111111111111000000000000000
5794570	5.448321078	2.17	11111111111111111000000000000000
5794570	1.116127169	1.00	11111111111111111000000000000000
5649325	195.613824000	10.65	11111111111111111000000000000000
9958387	237.787237000	9.91	11111111111111111000000000000000
6779260	3.833087643	2.25	11111111111111111000000000000000
11807274	9.376637130	1.89	11111111111111111000000000000000
5953297	5.620061980	1.45	11111111111111111000000000000000
7659389	3.825900500	3.45	00011111111111111000000000000000
9472074	0.558841234	1.33	11111111111111111000000000000000
10842192	9.336481410	2.39	11111111111111111000000000000000
2442448	76.613944600	2.61	11111111111111111000000000000000
11197853	0.698461304	14.81	11111111111111111000000000000000
9665922	1.545388842	0.56	11111101110111011000000000000000
11283615	1.289590179	1.38	11111110111011101000000000000000
7605093	0.634003002	1.35	01010101010101010000000000000000
3859363	1.568590480	23.41	11111011101110111000000000000000
8077137	22.803025200	1.29	11111111111111111000000000000000
12023078	0.623441939	13.89	11111111111111111000000000000000
6364162	5.243645710	25.01	11111111111111111000000000000000
7463685	8.988261220	1.39	11111111111111111000000000000000
6716021	110.755627200	29.64	11111111111111111000000000000000
11231334	4.157439220	96.99	11111110111011101000000000000000
8326342	14.407903500	23.40	11111111111111111000000000000000
6878240	135.497825600	6.01	01111111111111111000000000000000
6878240	22.250850900	2.07	01111111111111111000000000000000
2436378	8.531619170	54.60	00000111100111111000000000000000
6614629	0.526615152	1.46	11111111111111111000000000000000
6630943	0.690405794	1.04	11111111111111111000000000000000
4831728	10.107737890	1.98	11111111111111111000000000000000
4831728	7.095639500	1.20	11111111111111111000000000000000
3336765	1.844857057	0.97	11111111111111111000000000000000
4270565	18.011676400	2.02	11111011101110111000000000000000
6528464	33.672806580	1.86	11111111111111111000000000000000
11963206	3.009124910	1.22	11111111111111111000000000000000
4249611	79.245035100	3.33	00011111111111111000000000000000
8263545	4.445895080	1.94	00011111111111111000000000000000
10068024	2.023126394	0.92	11111111111111111000000000000000
9636563	10.636095040	1.36	11111111111111111000000000000000
6937402	10.310823200	1.27	01111111111111111000000000000000
5475641	1.069842837	1.77	11111111111111111000000000000000
2853828	1.077467951	31.06	11111111111111111000000000000000
7899070	126.445127500	4.49	11111111111111111000000000000000
4035667	2.873646700	6.47	11111111111111111000000000000000
9612825	2.846517614	1.88	00000111100111111000000000000000
7826659	211.032819000	3.43	11111111111111111000000000000000
7202957	1.716828304	0.74	11111111111111111000000000000000
5513893	0.755103143	1.49	11110111011101110000000000000000
10514430	20.719272230	2.51	11111111111111111000000000000000
8095441	11.874576640	1.32	11111111111111111000000000000000
5881813	109.646994800	4.85	11111111111111111000000000000000
12456601	15.645886560	2.18	11111111111111111000000000000000
10341917	0.933752410	3.18	00011111111111111000000000000000
3241604	1.703364960	1.67	00011111111111111000000000000000
9591070	0.764174368	1.18	11111111111111111000000000000000
8227661	1.853739240	0.23	00000111111111111000000000000000
7428736	7.063219270	1.21	11111111111111111000000000000000
5817986	0.584310213	23.09	11111111111111111000000000000000
11129258	25.384175000	2.44	11111110111011101000000000000000
10586004	15.791965940	2.40	11111110111011101000000000000000
4939533	5.772071770	1.54	11111011101110111000000000000000
4846856	46.151253000	2.08	11100011101110111000000000000000
7202957	8.167338510	1.03	11111111111111111000000000000000
6521045	12.815904210	2.26	11111111111111111000000000000000
5790807	79.996233280	40.73	11111111111111111000000000000000
8892303	5.424749327	5.15	00000111100111111000000000000000
10265602	165.344704400	6.98	01111111111111111000000000000000
5369827	3.606940379	2.04	11111011101110111000000000000000
5302643	69.200231200	45.24	11111111111111111000000000000000
6586746	6.264047740	1.55	11110111011101110000000000000000
9962455	23.198585200	2.61	11111101110111011000000000000000
9962455	5.777212590	2.17	11111101110111011000000000000000
8687088	0.905037231	1.10	11111111111111111000000000000000
6436029	59.496900900	2.92	00011111111111111000000000000000
6197215	10.613453330	1.77	11111111111111111000000000000000
9451706	48.630380500	2.48	11111111111111111000000000000000
9244508	40.528988500	5.92	11111111111111111000000000000000
9692557	0.571940563	1.88	11111111111111111000000000000000
9366886	0.633514386	0.81	11111111111111111000000000000000
3657176	17.416614300	1.84	11111011101110111000000000000000
3969687	16.358348200	2.23	11111011101110111000000000000000
9369366	36.005441400	3.33	11111111111111111000000000000000
6716545	13.909354400	1.33	11111111111111111000000000000000
4552729	97.446319400	3.05	11111111111111111000000000000000
2989706	1.257689465	2.45	11111111111111111000000000000000
5185897	4.081411554	1.00	11111111111111111000000000000000
5185897	11.419419280	0.99	11111111111111111000000000000000
5185897	6.834406740	1.01	11111111111111111000000000000000
3663173	174.636181000	11.12	00011011101110111000000000000000
9881077	24.400437800	2.47	11111111111111111000000000000000
3097346	4.029810359	1.77	11111111111111111000000000000000
5717567	1.287622419	0.87	11111011101110111000000000000000
6265792	0.935115863	1.05	11110111011101110000000000000000
9995402	3.575514290	0.89	11111111111111111000000000000000
9109857	1.791877025	1.48	11111111111111111000000000000000
5609593	136.205112000	2.35	01111111111111111000000000000000
5436338	6.309220430	1.37	01111111111111111000000000000000
11414465	2.941942960	1.22	11100111111111111000000000000000
6716545	145.881936000	1.80	11111111111111111000000000000000
2708885	1.146934644	1.39	01111111111111111000000000000000
6612284	1.245353252	1.48	00011111111111111000000000000000
10586004	82.200123900	2.57	11111110111011101000000000000000
4483138	15.362605200	1.80	00011011101110111000000000000000
9475552	0.843379985	1.70	11111111111111111000000000000000
9475552	6.566069410	1.83	11111111111111111000000000000000
8292840	10.495663030	1.34	11111111111111111000000000000000
5196864	2.503432790	20.23	01111011101110111000000000000000
11071200	96.456219800	9.10	11111110111011101000000000000000
11071200	44.564383100	5.80	11111110111011101000000000000000
10905911	1.341556420	0.74	10011001100110011000000000000000
3545135	8.482992820	0.80	11111111111111111000000000000000
6964929	0.665025941	1.11	11111111111111111000000000000000
6432345	234.635652000	2.56	11111111111111111000000000000000
8703129	253.374581000	19.25	11111111111111111000000000000000
11565924	13.321914610	2.88	11111111111111111000000000000000
6607357	7.699944660	0.92	11111111111111111000000000000000
6607357	4.774660430	0.81	11111111111111111000000000000000
9451706	29.393371610	2.50	11111111111111111000000000000000
6186964	2.164570593	1.27	00010111011101110000000000000000
5471202	12.425834300	2.75	11111111111111111000000000000000
9640439	0.873227249	1.68	00011111111111111000000000000000
9693006	2.888785830	0.84	11111111111111111000000000000000
6837283	21.118165300	2.89	11111111111111111000000000000000
5613821	5.060922820	0.98	11111111111111111000000000000000
6627507	7.374533360	87.08	11111111111111111000000000000000
5128673	87.972422700	3.39	11111111111111111000000000000000
6690836	0.568874717	1.49	11111111111111111000000000000000
8639908	0.910020582	1.12	11111111111111111000000000000000
5481148	22.023514000	4.79	11111111111111111000000000000000
11076400	1.078084920	1.01	11111110111011101000000000000000
7877978	56.573231800	2.69	11111111111111111000000000000000
7903086	1.846861455	2.23	00011111111111111000000000000000
12024120	3.568099612	1.36	11111111111111111000000000000000
8210018	132.995550300	2.51	11111111111111111000000000000000
